,genre,lyrics,PAV,SSV,MSV
0,rb,"i remember like it was yesterday   we were over gwens   and we was trying to run 
 
 i was a hustler and player i was on a love 
 i was never caught in the garden 
 that the love that comes in the sea 
 of the good world 
 our love is blazing 
 and i know you'll always be 
 
 i will always be there 
 
 i will be the one you gave me 
 
 i can see the end of the time 
 of the streets of the moon 
 of the night 
 
 now the world is the same 
 it will be forever",0.3458685140579501,1.0,0.5249490995969109
1,rb,"tell me how you been   well its so good to be seein you again   
 it took me to ask you in my heart 
 i can't take no more 
 i won't let you go 
 i can't let her go 
 i don't know what to do 
 
 i know i know the way you wanna do 
 the way you treat me 
 i wanna be the one you need 
 you know you want me to be 
 you know you know 
 i wanna be your boy 
 i wanna run run 
 smash to you 
 
 i wanna be your main 
 
 i wanna be",0.40488130489919955,1.0,0.4786075848984491
2,rb,"yeah mmm yeah   do you know that some folks know about it some dont   
 you know that 
 
 
 i said i'm the one 
 
 i don't wanna do wrong 
 
 i don't wanna do it 
 can't stand it 
 i need anything 
 i don't need no other 
 and i want it 
 and i don't need it i need it 
 i just wanna do it 
 i ain't got you baby 
 i got you babe i got you babe 
 i got you babe i got you babe 
 i got you babe i got you babe 
 i got you babe i got",0.5980462389433031,1.0,0.5105730535734623
3,rb,"walk in my shoes   this hurt inside is too much for me   just walk in the sky 
 and i guess i have that love we had 
 and i know that i had a dream of mine 
 i believe in you and me 
 i believe in you 
 i will always be 
 
 i will always be the one i will 
 
 i will always be there 
 
 i will be there to be the one 
 i will be there 
 i will be your shelter 
 
 oh yeah oh yeah 
 the way you say that i'm not going 
 but i got to be",0.45961787383611685,1.0,0.5126738371733861
4,rb,"once upon a time was a dream that sounded crazy baby   in fairytales of mine 
 you got a lot of nerve 
 but i know that i could be with you 
 you were praying to be with you 
 i'll be there to be there 
 i'll be there to comfort you 
 i'll be there to comfort you 
 
 i know you can make me feel so good 
 you can make me feel like a lady baby i know you're ready 
 i know you're jealous 
 i know i'm gonna make you feel like a cigarette 
 
 take my heart what i'm gonna do 
 i can't wait",0.4950199208670424,1.0,0.4968664703733244
5,rb,"listen everybody especially you girls   is it right to be left alone   when the headlines 
 in the basement of the gun of the night 
 i don't know what i know 
 and i know that i can do 
 
 you know i know 
 that i love you 
 
 i love you i love you 
 i love you i love you i love you 
 i love you i love you 
 i love you 
 i love you i love you 
 sha la la la means 
 sha la la means i love you 
 i love you yes i do 
 yes i do 
 i",0.614113560524374,1.0,0.500131945178137
6,rb,"oh oh yeah   ooh my mercy     ooh how i remember daddy   he 
 i looked at my i was standing on the street 
 and i was so young to you 
 
 i knew i didn't do 
 i would never let you go 
 i would be the one to be the one to be your friend 
 
 i wonder who's you know your love 
 and i'll be around with you 
 i will always be a very time 
 i can see you in my arms 
 and i can see your face 
 i can see your face 
 i can see your face 
 and",0.47343641699427885,1.0,0.5044734616394395
7,rb,"its summertime and the living is easy   fish are jumping and the cotton is high the camera 
 beyoncé vo: orgasm heightened heightened heightened heightened 
 beyoncé vo: the nail i don't need 
 cut to a closeup of a beyoncé’s 
 male voice vo: 
 you know i feel 
 and i can't let you go 
 i know you're working hard 
 i can't help myself 
 i can't stand myself 
 i can't let her get away 
 i can't get next to you 
 i don't know what i'm gonna do 
 
 and i won't do anything 
 i don't know what it is 
 i'm gonna make it anyway",0.315409896586054,1.0,0.46640485306859364
8,rb,"i betcha i   betcha i can   betcha i can love   betcha i can feel 
 
 now i need you in my arms 
 no one else can do 
 i like to know 
 how can i make myself clear 
 i can't do no wrong 
 i won't do without you 
 i don't know what i feel if i love you 
 
 i'm so glad that i found you 
 i don't know what to do 
 if i was your woman 
 you were the only one 
 and i know that you were mine 
 i know you were made for me 
 i should have been",0.36532911525380735,1.0,0.47912296015123523
9,rb,"when the world is on your shoulder   gotta straighten up your act and boogie down 
 i said i don't wanna take it anymore 
 i wanna dance with somebody 
 i wanna dance with somebody 
 
 i wanna dance with somebody 
 i wanna dance with somebody 
 i wanna dance with somebody  
 can you handle me  
 can you handle me fuck  
 can you handle it  
 can you handle it  
 is it okay  
 is it okay that i was so good 
 is it okay that you  
 
 this is the heartbreak hotel 
 just like the sea 
",0.6457096101427576,1.0,0.5125850198108973
