,genre,lyrics,PAV,SSV,MSV
0,folk,"i know how it feels to be head over heels   to be lost in true 
 and i will be home 
 and i could see you again 
 now i can't wait to be my baby 
 i want to see you again 
 i just want to see you again 
 i want to see you again 
 i want to see you again 
 i just want to be on the other side 
 i want to be a girl who loves me 
 for i am blind i 
 i love you 
 i believe i love you 
 i can't let you smile 
 and i can't forget i don't",0.5464064463164782,0.9786310735043959,0.49908176675999777
1,folk,"holy war   genocide   suicide   hate and cruelty   how can this be holy and the man and the people you can hear me when 
 but the losers is endless 
 and i will be just like a schoolboy 
 and i don't know what to do 
 i don't why it hurts it 
 that it was just a long time 
 when the rain falls 
 it was the war 
 they never squandered 
 and they laughed 
 the wings was agetting' 
 it's the pages 
 the doctors flow 
 the golden was pitching 
 and the devil's is slowly 
 the mourning is full of memories 
 and",0.3169422317447626,1.0,0.4376049240023449
2,folk,"late last night so far away   i dreamed myself a dream   well i dreamed a caw 
 they tell him how they are you on the hall 
 it was stayed and the nest 
 and the mountains are changing 
 and the sun is bare 
 for the river 
 i will give you a dime 
 you can see the softness 
 you can find your face 
 you can go away 
 it's torn to be miserable 
 that it's true 
 a prisoner of your broken heart 
 all my mind's 
 gentle heart 
 
 i know i'm the guilty place 
 i can always see you 
 i",0.28786621162394055,1.0,0.4433749208853618
3,folk,"photographs and memories   christmas cards you sent to me   all that i have are on 
 i was drowning to see the worst of my own 
 then i want to see you again 
 i just want to see you again 
 i am a feeling in my dreams 
 now i am a saint 
 and i once held to my eyes 
 and i remember the whistle 
 i was running in the korean 
 and i grope it all that i don't know 
 that i can love you 
 i just can't see you anymore 
 but i won't fail you 
 no no no no it 
 so",0.38205603734686644,0.9675843166280911,0.4393325814538689
4,folk,"i stole your style   hope you dont mind   i must try to be all my homeward 
 and i got a shortset pacing that i had not known 
 she was a fool to care 
 and i was a fool to care 
 and i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 he was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care",0.8258300229472051,0.9949094637411232,0.5085998490402514
5,folk,"within the fire and out upon the sea   crazy man michael was walking   he was a farmer of the rovin' kind 
 he was the greatest monster 
 he was a fool to care 
 he was a fool to care 
 he was a fool to care 
 he was a fool to care 
 he was a fool to care 
 and she never warble to me 
 and i was a fool to care 
 my life was a long time 
 since i was a home 
 i was a fool to care 
 i was the road to love me 
 she was a rare man 
 i was",0.5458872019034381,0.9822138582115495,0.4608388670631128
6,folk,"the old folks dont talk much   they talk so slowly when they do   they say 
 and you know that it's not easy 
 and i can't help you 
 but i don't know what to do 
 when the time is over 
 for the light of the night 
 i know it was so much to see 
 when i saw the screen and all the odds 
 there was a time i was close to the west 
 i never saw my life and i was a stranger 
 i was just a little bit who loves me 
 i was looking for a old miner's 
 and i had no",0.33536671554070807,0.9561060021686691,0.44298724933954947
7,folk,"put your finger in the air in the air   put your finger in the air 
 i was in the revolution in the morning 
 i lost my head to 
 how i wish i could tell you 
 i love you 
 i feel so good 
 i have a little secret 
 i know you can see 
 all the words that i know 
 and i feel so much true 
 i want to be replenished 
 but i'm not alone 
 i don't know what i am 
 but it's been a long time gone 
 and i know that you were kind of time 
 and i think i feel",0.33037561632548634,0.972892701484654,0.42036430045819906
8,folk,"when charlie speaks of lester   you know someone great has gone   the sweetest swinging 
 and the big grand coulee dam and the peaches 
 and the son's was a terrible of the men 
 he's a walker on the hill 
 and a northern wind's a prophet 
 a man who was a time 
 and she was a fool to care 
 he was a fool to care 
 he was a fool to care 
 i was a fool to care 
 i was a fool to care 
 i was a fool to care 
 she was a fool to care 
 he was a fool to care 
 i",0.5566693033934972,0.9763093816474755,0.4549418798332123
9,folk,"you thought that it could never happen   to all the people that you became   
 and the stars is the sun 
 and the wind is all the trees 
 it's the life that i can heal 
 i say i know you 
 i hope you think you don't know what it means 
 you used to go to me 
 you know that wyoming 
 you may be the one who loves me 
 in the heart of the northern lights 
 i'm the one who loves me 
 
 i go out to stem 
 i have a woman 
 and i was the light 
 i was thinking to see",0.3579389313540297,1.0,0.4804439147259686
