,genre,lyrics,PAV,SSV,MSV
0,rock,"daddys flown across the ocean   leaving just a memory   a snapshot in the family the other way 
 
 i don't need your authority 
 i don't want to break 
 i don't want to take it 
 i don't want to be a romeo 
 i don't want to know 
 i don't want to say 
 i don't want to be a soldier mama i don't want to be a soldier mama i don't want to be a soldier mama i don't want to be a miser 
 i don't need to be the minority 
 i don't need no alibi 
 i don't want to know 
 i don't want to",0.6085989616932321,1.0,0.49658011590461937
1,rock,"hello hello hello hello   check check check     soothing repeat   i look down 
 
 one day you will never be 
 and i will try to find you 
 
 i'm not the one 
 i'm in the hole 
 i'm in the hole 
 i'm the one 
 i'm the one who's the one 
 
 i'm the one who's gonna save your life 
 i'm the one who's gonna save me baby 
 i'm the one who had the best to be the one that saves me 
 i will be there in the morning i won't be the same 
 i wish i could 
 
 when the lightning",0.5641792837566316,1.0,0.5162501443984433
2,rock,"oh sweet thing   zion doesnt love you   and babylon dont love you   but i don't want to hear you say: 
 so i got that part of you 
 i don't want to be satisfied 
 i don't want to see you 
 i don't want to fight 
 i don't want to do it what you want 
 
 i don't want to hear about your mind no 
 no need to let me go 
 i want to be your lover 
 i want to be free 
 
 i want to be the one 
 i want to be alone 
 i want to be your lover 
 i want",0.5330247137188343,1.0,0.4820278960634383
3,rock,"waking up dead inside of my head   would never never do there is no med 
 
 we should know in the world 
 and wash your pants 
 and the air is high 
 the sun shines down 
 when you walk down the wall 
 and i will pass the other side 
 you will live forever 
 
 i hear you calling 
 i don't care about your mind no 
 i miss you anymore 
 i don't mind 
 i don't mind 
 i don't care 
 i don't care 
 i don't care 
 i don't care 
 i don't care 
 i don't care 
 i don't care 
",0.6030978866734411,1.0,0.509218866561784
4,rock,"at my feeding time   shed push food through the door   i crawl towards the room from anna and taylor’s of the song a song is heard 
 ashes 
 and now it's coming closer 
 
 
 
 
 i want to be the last mile 
 i want to dance i need to hear a word 
 i don't want to know 
 i don't want to be a soldier mama i don't want to die 
 oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no oh no",0.3061017716558304,1.0,0.4843491426020815
5,rock,"i look at you all see the love there thats sleeping   while my guitar gently 
 
 there's no one else to say 
 
 we've taken us down 
 and i will believe that i can do 
 
 but i don't mind 
 
 i don't wanna live in my heart 
 i don't wanna be a soldier mama i don't wanna be a soldier mama i don't wanna be a soldier mama i don't want to be a soldier mama i don't want to be a soldier mama i don't want to be a soldier mama i don't want to be a miser 
 i don't want to be a soldier mama",0.49453270880834027,1.0,0.5396747932620042
6,rock,"trying to make a difference   but where the fuck did you go wrong    
 
 we all need it all 
 
 all the things we have 
 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the fortunate 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 we are the miracles 
 
 
 there's no",0.9611999111175538,1.0,0.5360272886310384
7,rock,"tracklist1 intro   2 arrival in nara   3 nara   4 every other freckle   ian montone was particularly aggressive are drilled the jollity’s 
 but i keep dragging the visions 
 i was the one i was 
 
 i was born on the fence 
 i was the first 
 i was a baby 
 i was shaved 
 i was shaved 
 i was shaved 
 i was shaved 
 he was a child 
 
 memoria 
 memoria 
 memoria 
 memoria 
 memoria 
 
 i don't want to stop just give up my love 
 i need to be the best i can 
 
 
 i want to",0.7080434202063143,1.0,0.516751152402721
8,rock,"hey the love of two   a desire is whats for you   is it real 
 but i know i was a girl 
 i know that i loved 
 
 i wanna be in love 
 i got a feeling 
 i wanna be free 
 i wanna be in love 
 i wanna be loved 
 i want to be your lover 
 i don't need no alibi 
 i don't want to be the one to see 
 i don't want to know about you 
 
 i don't want to go 
 i don't want to go 
 i don't want to go back 
 i don't want to know about",0.5349667989359426,1.0,0.5005350884296541
9,rock,"everybody calls me the quiet one   you can see but you cant hear me   and i have to earn 
 
 it was a pity 
 a big big things 
 but he doesn’t with her 
 i just can't get enough 
 in my head 
 and i know it's not right 
 
 i know i can be the minority 
 
 i can feel the soil falling down 
 i can feel the soil in the world 
 i will come back 
 i will come back 
 i will come back 
 i will come back 
 i will come back 
 i will come back 
 i will come",0.5927935610044034,1.0,0.4989589176305594
10,rock,"got my good side at the ready   if the other one is on the mend 
 you know it's alright 
 
 you can see me stunt 
 but i won't forget 
 
 the neon lights of lisbon 
 
 the monarchy of roses 
 the monarchy of roses 
 the hardest of roses 
 is the only thing 
 the only thing that you want 
 is the only thing you love 
 you know you don't know 
 but i don't want to go 
 
 you know i can talk no one gets off 
 and i don't want to hear you haunting 
 i don't want to go back to",0.49250941612816646,1.0,0.5140252073737586
11,rock,"dont you come too close to me   youre dangerous cant you see   you can take my heart 
 i got a gal named daisy i got my heart 
 i got a woman i got my head 
 i got the sunlight pneumonia i got a sign of the night 
 i got a little feeling goin' down 
 i got a broken face blake's got a new face 
 i got a better way 
 i got a better way 
 ready set go 
 
 i got a better way 
 i got a better way 
 ready set go 
 i got a better way 
 i got a better way",0.5148399114087207,1.0,0.47566626584516125
12,rock,"bootleg bootleg   bootleg howl   bootleg bootleg   bootleg howl     take you a different and the tumultuous of a bitch and a rustle 
 with a little competition 
 
 there is no place for you 
 and i will never be the one who drives you away 
 
 i don't know what to do 
 because i leave 
 i don't mind 
 
 i don't want no scrub 
 i don't want to hear 
 i don't want to hear you calling 
 so i can say the pain 
 i can get a way 
 i can see the millions 
 i can hear crying 
 to the blues",0.39750764299935143,1.0,0.49224576466310954
13,rock,"well its true that we love one another     i love jack white like a bird 
 able a fire on the road 
 
 i was caught in the cold 
 i was laughing for the sun 
 
 i came to the fall 
 i was living in the sky 
 i was born a teenage teenager 
 i was playing with the water 
 i was the bluest 
 i was charming 
 i was a child 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed and i was",0.6802350075557066,1.0,0.49587688301787974
14,rock,"i would rather not go   back to the old house   i would rather not have a very sorted wrote a bit 
 and i was thinkin' in my skin 
 and i know this thing that i got 
 
 and now i know that you're not 
 and i know that i will be alone 
 i don't want to be alone 
 i don't want to be a soldier mama i don't want to die 
 said i don't want to be a soldier mama i don't want to die 
 well i don't want to be a soldier mama i don't want to die 
 oh no oh no oh no",0.5595402866359458,1.0,0.5388908292610093
15,rock,"under the surface   under the surface   wires are crossed   wires are crossed   alan ginsburga 
 
 all the news 
 you are the pulse 
 
 we are the miracles 
 we are the fortunate 
 who've 
 we are the ones 
 yeah are you in the sprawl 
 oh do we do not be the one 
 
 we don't have to take it 
 we don't need to multiply 
 we don't need to multiply 
 we don't need to multiply 
 we don't need to multiply 
 we don't need to multiply 
 we don't need to multiply 
 we don't need to multiply 
 we don't need",0.711429892346435,1.0,0.5269187543318963
16,rock,"someway baby its part of me apart from me   youre laying waste to halloween   ian of the fireplace 
 and i was younger on the ground 
 and the days are so black 
 and the sun is turning 
 
 i want to be a star 
 i want to be a star 
 i want to be a star 
 i want to be the one who had your babies ahh 
 
 just turn to the other side 
 you know i don't know what to do 
 i don't know what to do 
 i don't know what i mean 
 i don't know what i need 
 but i",0.599164244794416,1.0,0.5307305576387997
17,rock,"welcome my son   welcome to the machine   where have you been    its flying 
 *phone clicks* 
 
 i wanna take a little bit of luck 
 i don't want to be tied 
 i don't want to be reminded 
 i don't want to be a romeo 
 i don't want to be your man 
 i don't want to be a romeo 
 i don't want to be a romeo 
 i don't want to be a soldier mama i don't want to die 
 oh no oh no oh no oh no oh no oh no oh no oh no oh no oh yeah oh no oh no oh",0.620107690799443,1.0,0.5291220965282287
18,rock,"ooh   call me baby   ooh   tear me down     tell me how i feel 
 
 i’m in the morning 
 i can't help you fix the way i feel 
 i got to take you down 
 i can feel it coming back 
 i can feel it coming back again i can feel it coming back 
 i can feel it coming back baby i can feel it coming back 
 i can feel it coming back 
 i can feel it coming back 
 get it out 
 
 
 
 i want it all i want it 
 i want it now 
 i want it all 
",0.6489182397651796,1.0,0.5317729437530008
19,rock,"trapped in a prison in a prism of light   alone in the darkness darkness of the world and a rustle 
 they are the kids and disciples chasin' 
 and the plants that we won't play 
 
 and i know it's going to be the last time 
 but i don't know how much i just can't seem to be 
 
 i don't need a thing 
 i don't want to cry 
 i don't want to be a soldier mama i don't want to die 
 i don't want to be a soldier mama i don't want to die 
 oh no oh no oh no oh no oh no oh no",0.48676749445144607,1.0,0.503804396324294
20,rock,"if time itself was his demeanor   thered be no sunlight or a glimmer   of my imagination 
 i don't know what i want to do 
 i don't wanna be here anymore 
 i don't want to miss your love 
 i don't want to be your lover 
 i don't want to be your lover 
 i don't want to be a romeo 
 i don't need to know 
 i don't want to be alone 
 i don't want to be a miser 
 i don't want to be a soldier mama i don't want to die 
 i don't want to be a soldier mama i don't want to die 
",0.6439809560126888,1.0,0.4944310189437594
21,rock,"worn out and faded   the weakness starts to show   they created the generation that never fails and the band's of the stoning we was confident we were certainly in the band that we were not the last one 
 the things we had to see the moon 
 and the people laughed 
 
 but when it's just the truth 
 
 i can't believe that i 
 and i was the one i was 
 
 i was born by a toothless 
 i was not magnificent 
 i was shamed 
 i was shamed 
 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
",0.6737504659953832,1.0,0.5239271002781365
22,rock,"wake up wake up   grab a brush and put a little makeup   hide your credit 
 
 i don't want to know you love me 
 i don't want to talk about lewis lewis lewis 
 i don't want to be a lawyer mama i don't want to be a miser 
 confide in a travelin' 
 and i don't want to be your toy 
 i don't want to know 
 we don't need to multiply 
 i don't want to be here 
 i don't want to play you 
 
 i don't want to be a soldier mama i don't want to die 
 well i don't want to be a",0.4641299130604305,1.0,0.49233854672501237
23,rock,"never went to college   leave your comments in the message box   he walks like ye mike and the aisle of the sonic highways project 
 
 
 well i was in my mind 
 i was a lie 
 i was angry i was vain 
 i was charming i was vain 
 i was charming i was in a luck 
 i was schooled that i was wrong 
 
 i was a little bit of homegrown 
 filled to the man 
 i couldn't stop the right and the bone 
 you were the one i share the bruise 
 
 i don't want to be a romeo 
 i don't want",0.4683806401482614,1.0,0.513960456930575
24,rock,"load up on drugs kill your friends   its fun to lose and to defend   let’s 
 and the world is neither old 
 
 i can feel the soil falling down 
 and the only thing i feel 
 i can feel the drop of rage 
 
 oh oh oh oh 
 
 i can't stand my mind 
 
 i said 
 i know i can't get rough 
 i can't get back 
 i can't get enough i can't get no get no 
 
 
 i can't explain you 
 i will freak out and come back 
 i will come back 
 i will come back 
 i will",0.5416560529850384,1.0,0.511674082916198
25,rock,"we go left right left right left   we march into the black hole   to know that we slept 
 
 we were strangers 
 we hide the seeds 
 we are the miracles 
 we are the fortunate 
 we are the miracles 
 
 the party 
 is there a stranger 
 electric funeral 
 electric funeral 
 electric funeral 
 electric funeral 
 electric funeral 
 black leather 
 black 
 black 
 black leather 
 black leather 
 black leather 
 black leather 
 black leather 
 black leather 
 black leather 
 black leather 
 black leather 
 black leather 
 mmmm 
 
 black lips pale 
 cyanide 
",0.7406396118674263,1.0,0.5332844441340778
26,rock,"aw baby how you doin    you know im gonna cut right to the chase 
 and i know that it's never meant to be 
 and i don't want to know 
 and i don't want to fly 
 i don't want to be a soldier mama i don't want to die 
 well i don't want to be a soldier mama i don't want to die 
 well i don't want to be a sailor mama i don't want to be a miser 
 confide don't want to be the same 
 i don't want to know 
 i don't want to be alone 
 i don't want to be a romeo 
",0.6334093783229018,1.0,0.4928314187713672
27,rock,"well if you ever plan to motor west   just take my way that is the only thing to do 
 i don't know what i do 
 don't you know that they don't know what you want 
 don't you know what to do 
 i just can't get down 
 
 don't be afraid of this 
 don't leave me hangin' 
 i don't need to know 
 i don't wanna be alone 
 i don't wanna play a thing 
 i don't wanna play the brokenhearted 
 i don't wanna live on my way 
 i don't wanna be a romeo mama i don't wanna die 
 i don't wanna play a brokenhearted",0.47977885853470953,1.0,0.49150564915642525
28,rock,"what would you have me do    just turn and walk out on you   
 
 and if you don't have to rebuild 
 i don't want you 
 i don't wanna die 
 
 i don't wanna be a soldier mama i don't wanna die 
 oh no oh no oh no oh no oh no oh no oh no 
 oh oh oh oh oh oh 
 oh oh oh oh oh 
 oh oh oh oh oh oh 
 
 so be the death of the world 
 
 i can't tell you why 
 i got no time for you 
 and i know that you don't know 
 i",0.548887554650429,1.0,0.5303740269951402
29,rock,"you see me crying   dont let it get you down   you see me crying 
 
 
 
 to the spirit of the golden sun 
 and the pacific is the problem 
 and the clouds and the whites 
 and the clouds are falling 
 and the whisper of the world 
 is the end of the world 
 and the air are scrambled 
 
 and the world is shining bright 
 and you can feel the ones you ride 
 the damage is 
 the only way you are 
 the only way you never do 
 the way you left me 
 and i can't think about you 
 and",0.4424143875658585,1.0,0.4843297721004979
30,rock,"the epidemic from a crystal lie   puts you in super over drive   the methademic that was a few of which the going to admit we had a certain of sony rock and a december of wreckage 
 a black cat jungle 
 
 you a letter to the floor 
 you know it wasn't that i got 
 i didn't know how to live 
 i was born to get physical 
 i was not there 
 i was born 
 i was shamed 
 
 just like i was born 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
 i was shamed 
 
 i",0.6030237799930506,1.0,0.5090504168827493
31,rock,"harmlessly passing your time in the grassland away   only dimly aware of a certain unease i imagine 
 i don't need a dollar 
 i don't want to talk about the same 
 i don't want to be a miser 
 so don't keep it at the end 
 don't make me laugh 
 don't want to get a sign 
 don't expect me to make a difference 
 don't expect me to know 
 don't expect me to tell me what i'm doing 
 don't expect me to make me feel so 
 i can feel the metal 
 i can feel it in my veins 
 i can feel it coming back 
",0.45646674963907186,1.0,0.49404412212156135
32,rock,"hello hello hello hello hello hello got it wrong take two folk   well hes no 
 
 
 i can't stop partying partying 
 i can't take no 
 i can't feel the pain 
 i can't get you 
 i will be 
 
 live on me 
 
 i want to do you a little time to unwind 
 
 i won't let you murder 
 i won't let you pull me down 
 i will never let you down 
 i won't let you smother me 
 i will stand your way 
 i will be alone 
 
 i never thought of you 
 i never have to be the last",0.47539382810295006,1.0,0.5052240044744127
